"anio","tipoInstitucion","institucion","uacad","carrera","titulo","gestion","nivel","estVarones","estMujeres","niVarones","niMujeres","reinsVarones","reinsMujeres","egVarones","egMujeres"
2014,"Universidad                                       ","Universidad Católica de Salta","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,9,0
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Olta","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",13,11,5,2,8,9,0,0
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Tama","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",15,10,11,5,4,5,1,2
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Ulapes","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",15,18,6,9,9,9,0,1
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Vinchina","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",10,22,8,18,2,4,0,0
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Extensión Catuna","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",23,8,14,4,9,4,1,0
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Sede La Rioja","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",293,82,32,11,261,71,6,1
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Universitaria Aimogasta","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",27,18,10,4,17,14,0,0
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Universitaria Chepes","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",13,4,0,2,13,2,0,0
2014,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Villa Unión","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",25,11,13,5,12,6,1,0
2014,"Universidad                                       ","Universidad Nacional del Nordeste","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",23,4,0,0,23,4,3,1
2015,"Universidad                                       ","Universidad Católica de Salta","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,4,3
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Olta","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",31,20,21,15,10,5,4,2
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Tama","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",6,6,0,0,6,6,0,0
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Ulapes","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",15,26,7,13,8,13,0,6
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Delegación Académica Vinchina","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",17,26,17,25,0,1,0,0
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Extensión Catuna","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",40,21,14,9,26,12,4,2
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Sede La Rioja","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",106,38,43,16,63,22,9,4
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Universitaria Aimogasta","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",31,8,13,1,18,7,1,2
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Universitaria Chepes","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",13,7,3,2,10,5,0,0
2015,"Universidad                                       ","Universidad Nacional de La Rioja","Sede Villa Unión","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",41,23,15,7,26,16,0,0
2015,"Universidad                                       ","Universidad Nacional del Nordeste","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Informática","Estatal                                           ","Pregrado            ",13,1,0,0,13,1,2,0
2012,"Universidad                                       ","Universidad Nacional de Entre Ríos","Facultad de Ciencias de la Administración","Ingeniería en Sistemas","Programador de Sistemas","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,1,1
2013,"Universidad                                       ","Universidad Nacional de Entre Ríos","Facultad de Ciencias de la Administración","Ingeniería en Sistemas","Programador de Sistemas","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,4,3
2014,"Universidad                                       ","Universidad Nacional de Entre Ríos","Facultad de Ciencias de la Administración","Ingeniería en Sistemas","Programador de Sistemas","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,3,4
2015,"Universidad                                       ","Universidad Nacional de Entre Ríos","Facultad de Ciencias de la Administración","Ingeniería en Sistemas","Programador de Sistemas","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,3,0
2010,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,4,4
2011,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,4,4
2012,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,4,4
2013,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,2,6
2014,"Universidad                                       ","Universidad Católica de La Plata","Facultad de Ciencias Exáctas e Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Privada                                           ","Pregrado            ",0,0,0,0,0,0,2,1
2014,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,5,5
2015,"Universidad                                       ","Universidad Católica de La Plata","Facultad de Ciencias Exáctas e Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,0
2015,"Universidad                                       ","Universidad Nacional de San Juan","Facultad de Ciencias Exactas, Físicas y Naturales","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas de Información","Estatal                                           ","Pregrado            ",0,0,0,0,0,0,4,0
2010,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",77,38,46,23,31,15,0,0
2011,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",73,38,16,10,57,28,0,0
2012,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",79,46,15,9,64,37,0,0
2013,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",48,17,7,0,41,17,0,0
2014,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",59,21,13,5,46,16,0,0
2015,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Computación, Sistemas e Informática","Tecnicatura Universitaria en Desarrollo Web","Estatal                                           ","Pregrado            ",44,18,14,6,30,12,0,0
2010,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Computación, Sistemas e Informática","Licenciatura en Informática y Desarrollo de Software","Privada                                           ","Grado               ",87,12,33,2,54,10,0,0
2011,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Computación, Sistemas e Informática","Licenciatura en Informática y Desarrollo de Software","Privada                                           ","Grado               ",86,11,23,2,63,9,0,0
2012,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Computación, Sistemas e Informática","Licenciatura en Informática y Desarrollo de Software","Privada                                           ","Grado               ",74,9,17,1,57,8,5,0
2013,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Computación, Sistemas e Informática","Licenciatura en Informática y Desarrollo de Software","Privada                                           ","Grado               ",87,12,30,5,57,7,3,0
2014,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Computación, Sistemas e Informática","Licenciatura en Informática y Desarrollo de Software","Privada                                           ","Grado               ",89,12,18,2,71,10,0,1
2015,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Computación, Sistemas e Informática","Licenciatura en Informática y Desarrollo de Software","Privada                                           ","Grado               ",82,9,19,1,63,8,2,1
2010,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",83,12,32,7,51,5,0,0
2010,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",55,7,0,0,55,7,4,0
2011,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",148,21,94,12,54,9,0,0
2011,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",50,4,1,0,49,4,4,0
2012,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",191,28,91,14,100,14,3,1
2012,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",46,4,0,0,46,4,6,0
2013,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",183,31,68,15,115,16,0,0
2013,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",40,3,0,0,40,3,2,1
2014,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",241,33,98,12,143,21,1,0
2014,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",33,3,0,0,33,3,7,0
2015,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",243,29,68,4,175,25,3,2
2015,"Universidad                                       ","Universidad del Aconcagua","Facultad de Ciencias Sociales y Administrativas","Ingeniería en Sistemas","Ingeniería en Software","Privada                                           ","Grado               ",27,3,0,0,27,3,7,1
2010,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista Universitario en Sistemas de Computación","Privada                                           ","Pregrado            ",0,0,0,0,0,0,9,0
2014,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista Universitario en Sistemas de Computación","Privada                                           ","Pregrado            ",0,0,0,0,0,0,13,1
2015,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista Universitario en Sistemas de Computación","Privada                                           ","Pregrado            ",0,0,0,0,0,0,17,5
2011,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista de Sistemas de Información","Privada                                           ","Pregrado            ",0,0,0,0,0,0,2,0
2012,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista de Sistemas de Información","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,0
2011,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista de Software","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,1
2012,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista de Software","Privada                                           ","Pregrado            ",0,0,0,0,0,0,4,0
2015,"Universidad                                       ","Universidad Empresarial Siglo 21","Grado","Computación, Sistemas e Informática","Analista de Software","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,0
2014,"Universidad                                       ","Universidad de Palermo","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Sistemas Informáticos","Privada                                           ","Pregrado            ",6,1,6,1,0,0,0,0
2010,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Computación, Sistemas e Informática","Analista Programador","Estatal                                           ","Pregrado            ",97,34,44,16,53,18,13,1
2011,"Universidad                                       ","Universidad Adventista del Plata","Facultad de Ciencias Económicas y de la Administración","Computación, Sistemas e Informática","Analista Programador","Privada                                           ","Pregrado            ",0,0,0,0,0,0,4,0
2011,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Computación, Sistemas e Informática","Analista Programador","Estatal                                           ","Pregrado            ",90,34,32,11,58,23,13,8
2012,"Universidad                                       ","Universidad Adventista del Plata","Facultad de Ciencias Económicas y de la Administración","Computación, Sistemas e Informática","Analista Programador","Privada                                           ","Pregrado            ",0,0,0,0,0,0,9,1
2012,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Computación, Sistemas e Informática","Analista Programador","Estatal                                           ","Pregrado            ",74,25,30,6,44,19,1,1
2013,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Computación, Sistemas e Informática","Analista Programador","Estatal                                           ","Pregrado            ",80,24,35,6,45,18,7,3
2014,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Computación, Sistemas e Informática","Analista Programador","Estatal                                           ","Pregrado            ",92,29,39,10,53,19,4,2
2015,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Computación, Sistemas e Informática","Analista Programador","Estatal                                           ","Pregrado            ",93,26,33,6,60,20,4,2
2010,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico Rafaela","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,5,0
2010,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico San Salvador","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,2,0
2010,"Universidad                                       ","Universidad Católica de Santiago del Estero","Facultad de Matemática Aplicada","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,2
2010,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Ciencias Exactas y Naturales","Computación, Sistemas e Informática","Tecnicatura en Informática","Estatal                                           ","Pregrado            ",344,136,94,29,250,107,10,2
2011,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico Rafaela","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,1,0
2011,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico San Salvador","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,6,0
2011,"Universidad                                       ","Universidad Católica de Santiago del Estero","Facultad de Matemática Aplicada","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,1
2011,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Ciencias Exactas y Naturales","Computación, Sistemas e Informática","Tecnicatura en Informática","Estatal                                           ","Pregrado            ",355,126,91,24,264,102,5,4
2011,"Universidad                                       ","Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,18,2
2012,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico Rafaela","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,1
2012,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico San Salvador","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,9,2
2012,"Universidad                                       ","Universidad Católica de Santiago del Estero","Facultad de Matemática Aplicada","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,4,1
2012,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Ciencias Exactas y Naturales","Computación, Sistemas e Informática","Tecnicatura en Informática","Estatal                                           ","Pregrado            ",276,102,80,33,196,69,1,1
2012,"Universidad                                       ","Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,9,0
2013,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico Rafaela","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,0,1
2013,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico San Salvador","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,1,0
2013,"Universidad                                       ","Universidad Católica de Santiago del Estero","Facultad de Matemática Aplicada","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,1,0
2013,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Ciencias Exactas y Naturales","Computación, Sistemas e Informática","Tecnicatura en Informática","Estatal                                           ","Pregrado            ",294,92,88,25,206,67,9,7
2014,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico San Salvador","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,12,0
2014,"Universidad                                       ","Universidad Católica de Santiago del Estero","Facultad de Matemática Aplicada","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,5,0
2014,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Ciencias Exactas y Naturales","Computación, Sistemas e Informática","Tecnicatura en Informática","Estatal                                           ","Pregrado            ",273,83,76,21,197,62,17,2
2015,"Universidad                                       ","Universidad Católica de Santiago del Estero","Departamento Académico San Salvador","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,7,0
2015,"Universidad                                       ","Universidad Católica de Santiago del Estero","Facultad de Matemática Aplicada","Computación, Sistemas e Informática","Tecnicatura en Informática","Privada                                           ","Pregrado            ",0,0,0,0,0,0,3,2
2015,"Universidad                                       ","Universidad Nacional de Catamarca","Facultad de Ciencias Exactas y Naturales","Computación, Sistemas e Informática","Tecnicatura en Informática","Estatal                                           ","Pregrado            ",309,78,118,7,191,71,1,0
2011,"Universidad                                       ","Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino","Facultad de Ingeniería","Computación, Sistemas e Informática","Tecnicatura Universitaria en Programación con Orientación Web","Privada                                           ","Pregrado            ",3,0,3,0,0,0,0,0
2010,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Analista en Sistemas de Computación","Estatal                                           ","Pregrado            ",249,60,47,9,202,51,7,6
2011,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Analista en Sistemas de Computación","Estatal                                           ","Pregrado            ",256,54,45,9,211,45,8,6
2012,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Analista en Sistemas de Computación","Estatal                                           ","Pregrado            ",215,43,41,5,174,38,1,1
2013,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Analista en Sistemas de Computación","Estatal                                           ","Pregrado            ",246,50,81,23,165,27,7,1
2014,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Analista en Sistemas de Computación","Estatal                                           ","Pregrado            ",241,58,63,20,178,38,8,1
2015,"Universidad                                       ","Universidad Nacional de Misiones","Facultad de Ciencias Exactas, Químicas y Naturales","Computación, Sistemas e Informática","Analista en Sistemas de Computación","Estatal                                           ","Pregrado            ",205,42,41,7,164,35,3,4
2011,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",80,28,70,24,10,4,1,0
2012,"Universidad                                       ","Universidad Nacional del Comahue","Centro Universitario Regional Zona Atlántica","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",25,10,25,10,0,0,0,0
2012,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",17,7,0,3,17,4,1,0
2012,"Universidad                                       ","Universidad Nacional del Comahue","Sede San Antonio Oeste . C.U.R.Z.A.","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",18,3,18,3,0,0,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Centro Universitario Regional Zona Atlántica","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",5,1,0,0,5,1,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Escuela Superior de Ciencias Marinas","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",5,0,0,0,5,0,0,0
2013,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",7,4,0,0,7,4,1,0
2014,"Universidad                                       ","Universidad Nacional del Comahue","Centro Universitario Regional Zona Atlántica","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",2,1,0,0,2,1,1,0
2014,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",2,3,0,0,2,3,2,1
2015,"Universidad                                       ","Universidad Nacional del Comahue","Centro Universitario Regional Zona Atlántica","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",1,0,0,0,1,0,0,0
2015,"Universidad                                       ","Universidad Nacional del Comahue","Facultad de Informática","Computación, Sistemas e Informática","Tecnicatura Superior en Programación y Base de Datos","Estatal                                           ","Pregrado            ",1,0,0,0,1,0,0,0
2010,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Ingeniería Informática","Privada                                           ","Grado               ",109,15,18,3,91,12,5,0
2011,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Ingeniería Informática","Privada                                           ","Grado               ",97,9,20,0,77,9,7,0
2011,"Universidad                                       ","Universidad Nacional Arturo Jauretche","Instituto de Ingeniería y Agronomía","Computación, Sistemas e Informática","Ingeniería Informática","Estatal                                           ","Grado               ",301,124,301,124,0,0,0,0
2012,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Ingeniería Informática","Privada                                           ","Grado               ",81,11,18,4,63,7,3,0
2012,"Universidad                                       ","Universidad Nacional Arturo Jauretche","Instituto de Ingeniería y Agronomía","Computación, Sistemas e Informática","Ingeniería Informática","Estatal                                           ","Grado               ",532,103,384,63,148,40,0,0
2013,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Ingeniería Informática","Privada                                           ","Grado               ",88,8,21,2,67,6,1,0
2013,"Universidad                                       ","Universidad Nacional Arturo Jauretche","Instituto de Ingeniería y Agronomía","Computación, Sistemas e Informática","Ingeniería Informática","Estatal                                           ","Grado               ",656,135,301,63,355,72,0,0
2014,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Ingeniería Informática","Privada                                           ","Grado               ",83,7,18,1,65,6,2,1
2014,"Universidad                                       ","Universidad Nacional Arturo Jauretche","Instituto de Ingeniería y Agronomía","Computación, Sistemas e Informática","Ingeniería Informática","Estatal                                           ","Grado               ",818,146,370,63,448,83,0,0
2015,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Ingeniería Informática","Privada                                           ","Grado               ",78,6,26,0,52,6,7,0
2015,"Universidad                                       ","Universidad Nacional Arturo Jauretche","Instituto de Ingeniería y Agronomía","Computación, Sistemas e Informática","Ingeniería Informática","Estatal                                           ","Grado               ",0,261,372,64,0,197,3,0
2010,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Licenciatura en Informática - Ciclo de Licenciatura - MD","Privada                                           ","Grado               ",368,112,143,59,225,53,32,9
2011,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Licenciatura en Informática - Ciclo de Licenciatura - MD","Privada                                           ","Grado               ",217,79,0,0,217,79,38,11
2012,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Licenciatura en Informática - Ciclo de Licenciatura - MD","Privada                                           ","Grado               ",119,42,0,0,119,42,49,20
2013,"Universidad                                       ","Universidad Blas Pascal","Vicerrectorado de Asuntos Académicos","Computación, Sistemas e Informática","Licenciatura en Informática - Ciclo de Licenciatura - MD","Privada                                           ","Grado               ",75,22,0,0,75,22,47,13
